;fecha;hora;dep;jur;tipo.sin;vehi;rol;edad;sexo;f.dias;otro.vehi;dir;x;y
2016;05/08/2016;18:45:00;DURAZNO;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;19;M;0;;RUTA 5 km. 246;
2016;05/09/2016;02:05:00;MALDONADO;NACIONAL;DESPISTE;AUTO;PASAJERO;24;M;0;;RUTA 10 esq. PERSEO RAMBLA WILLIMAN PARADA 33 PLAYA MANSA;683783
2016;05/09/2016;11:30:00;MALDONADO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;66;M;1;;RUTA 9 km. 152;
2016;05/10/2016;15:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;21;M;2;CAMION;RUTA 67 km. 25;
2016;05/10/2016;21:30:00;TREINTA Y TRES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;33;F;0;CAMION;CUATRO DE OCTUBRE esq. RUTA 17;746605
2016;05/11/2016;06:20:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;54;M;0;OMNIBUS;RUTA 1 km. 10;
2016;05/12/2016;00:50:00;TACUAREMBO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;37;M;0;CAMION;RUTA 5 km. 382;
2016;05/12/2016;21:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;35;F;1;AUTO;BLANDENGUES esq. DOCTOR JOSE TERRA;574723
2016;13/05/2016;16:15:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;26;M;0;CAMION;CAMINO LOS AROMOS;590239
2016;14/05/2016;20:40:00;TACUAREMBO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;48;M;1;;TABARE esq. INTENDENTE OLIVER;594395
2016;15/05/2016;01:13:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;57;M;1;;COLONIA esq. RIO NEGRO;573662
2016;15/05/2016;08:55:00;TACUAREMBO;NACIONAL;DESPISTE;AUTO;PASAJERO;84;F;1;;RUTA 5 km. 345;586092
2016;15/05/2016;18:30:00;RIO NEGRO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;79;M;1;MOTO;CAMINO BATLLE Y ORDO—EZ;375602
2016;16/05/2016;16:00:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;72;M;5;MOTO;AVENIDA INGENIERO FEDERICO CAPURRO esq. CAMINO CIBILS;566982
2016;18/05/2016;00:00:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;M;3;MOTO;Camino Arroyo Negro y CaÒada del Horno;446935
2016;18/05/2016;14:15:00;CERRO LARGO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;F;2;AUTO;F. MATA esq. DOCTOR LUIS ALBERTO DE HERRERA;766803
2016;19/05/2016;07:50:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;72;M;1;TREN;DEL COMERCIO esq. DOCTOR LUIS ALBERTO DE HERRERA;571229
2016;20/05/2016;19:30:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;62;F;0;AUTO;RUTA 1 km. 151;
2016;20/05/2016;19:30:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;63;M;0;AUTO;RUTA 1 km. 151;
2016;23/05/2016;00:34:00;SORIANO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;MOTO;RUTA 12 km. 95;
2016;23/05/2016;00:34:00;SORIANO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;38;M;0;MOTO;RUTA 12 km. 95;
2016;24/05/2016;06:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;M;0;OMNIBUS;RUTA INTERBALNEARIA Nro. KM 39100 esq. No encontrada;606315
2016;24/05/2016;17:45:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;16;M;7;CAMION;VEINTE DE FEBRERO esq. ISIDORO LARRAYA;579732
2016;25/05/2016;07:00:00;RIO NEGRO;DEPARTAMENTAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;17;M;1;;Caminos Internos de la Colonia Tom·s Berreta;380751
2016;25/05/2016;17:25:00;SORIANO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;45;M;0;;Camino Paraje Cuchilla del Perdido;472874
2016;26/05/2016;11:50:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;82;M;1;MOTO;AVENIDA ENRIQUE AMORIN esq. JOSE RAFFO;410337
2016;26/05/2016;18:32:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;56;F;0;AUTO;Cesar Mayo Gutierrez esq. Fernando Menck;570957
2016;29/05/2016;06:15:00;TACUAREMBO;DEPARTAMENTAL;COLISION CON OBSTACULO EN CALZADA;MOTO;PASAJERO;32;M;5;;GENERAL MANUEL ORIBE esq. ITUZAINGO;596103
2016;29/05/2016;21:55:00;SAN JOSE;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;1;CAMIONETA;MANUEL D RODRIGUEZ esq. CEBOLLATI;527035
2016;31/05/2016;13:30:00;LAVALLEJA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;70;M;1;OMNIBUS;JOAQUÕN SUAREZ esq. AVENIDA GARIBALDI;662710
2016;31/05/2016;14:50:00;SALTO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;42;M;5;AUTO;ACCESOS A RUTA 3;415958
2016;06/01/2016;07:10:00;CERRO LARGO;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;23;M;1;;RUTA 7 km. 3;
2016;06/01/2016;16:50:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;82;M;4;CAMIONETA;RUTA 1 km. 171;
2016;06/02/2016;20:50:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;21;M;0;CAMIONETA;RUTA 101 km. 27;
2016;06/04/2016;03:15:00;PAYSANDU;DEPARTAMENTAL;CAIDA;MOTO;PASAJERO;20;F;0;;ANDRESITO esq. CORONEL FELIPE ARGENTO;399799
2016;06/05/2016;02:20:00;TACUAREMBO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;26;M;1;;RUTA 26 km. 208;
2016;06/05/2016;19:30:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;84;M;0;AUTO;RUTA 11 km. 108;
2016;06/06/2016;13:35:00;SAN JOSE;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;50;M;0;;RUTA 3 km. 82;
2016;06/09/2016;06:53:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;58;M;0;MOTO;BOULEVARD APARICIO SARAVIA esq. LEONARDO DA VINCI;581925
2016;06/09/2016;11:20:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;33;M;0;;RAMBLA REPUBLICA DE CHILE esq. AVENIDA TOMAS BASA—EZ;579935
2016;06/09/2016;17:35:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;76;F;1;MOTO;CAMINO GENERAL HORNOS esq. BERNARDO DE GUZMAN;570539
2016;06/11/2016;22:45:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;F;0;AUTO;RUTA 6 km 75;
2016;06/11/2016;23:00:00;DURAZNO;DEPARTAMENTAL;CAIDA;CUATRICICLO;CONDUCTOR;80;M;0;;Tepperino esquina Brendet Sosa;628115
2016;06/12/2016;02:30:00;ARTIGAS;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;21;M;0;;AVENIDA BALTASAR BRUM esq. JUANA DE IBARBOUROU;551919
2016;06/12/2016;02:30:00;ARTIGAS;DEPARTAMENTAL;DESPISTE;MOTO;PASAJERO;18;M;0;;AVENIDA BALTASAR BRUM esq. JUANA DE IBARBOUROU;551919
2016;06/12/2016;04:55:00;CERRO LARGO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;29;M;0;;RUTA 8 entre AVELLANEDA Y ALCIDES LUCAS;767300
2016;13/06/2016;16:50:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;CAMION;MAESTRA JUANA MANSO esq. MANUEL ACU—A;581004
2016;13/06/2016;19:00:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;70;M;0;CAMIONETA;RUTA 64 km 48;
2016;14/06/2016;18:30:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;84;M;9;MOTO;JUAN BAUTISTA SAA esq. MARIA ORTICOCHEA;570176
2016;16/06/2016;12:45:00;FLORIDA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;66;F;3;CAMIONETA;RUTA 7 km 142;
2016;19/06/2016;00:45:00;DURAZNO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;25;M;1;CAMIONETA;DOCTOR E. PENZA esq. DOCTOR RUBINO;543750
2016;19/06/2016;22:30:00;FLORIDA;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;24;M;0;;RUTA 6 km. 90;
2016;20/06/2016;10:47:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;0;AUTO;RUTA 8 km. 38;
2016;22/06/2016;09:00:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;71;F;7;AUTO;FLORENCIO SANCHEZ esq. A. DE LA ROSA;766206
2016;22/06/2016;13:45:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;68;M;4;CAMION;ARGOS esq. CAMINO PASO DE LA ESPA—OLA;580226
2016;22/06/2016;21:20:00;FLORES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;15;M;2;CAMIONETA;INES DURAN esq. URUGUAY;508946
2016;22/06/2016;21:50:00;ROCHA;NACIONAL;ATROPELLO DE ANIMALES;AUTO;PASAJERO;44;F;0;;RUTA 10 km. 265;
2016;23/06/2016;11:55:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;4;M;1;AUTO;ARTURO SANTANA esq. ZELMAR MICHELINI;686288
2016;24/06/2016;20:10:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;27;F;0;CAMION;RUTA 5 km. 390;
2016;25/06/2016;03:30:00;SALTO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;27;M;0;;AVENIDA PARAGUAY esq. OSIMANI Y LERENA;408654
2016;25/06/2016;11:20:00;MONTEVIDEO;NACIONAL;CAIDA;MOTO;CONDUCTOR;20;M;0;CAMION;RAMBLA DOCTOR BALTASAR BRUM esq. JOSE NASAZZI;572539
2016;26/06/2016;23:50:00;ARTIGAS;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;21;F;1;;WILSON FERREIRA ALDUNATE esq. MIGUEL BARREIRO;551414
2016;27/06/2016;03:30:00;ROCHA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;41;M;0;;RUTA 15 km. 154;
2016;27/06/2016;09:00:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;75;M;0;OMNIBUS;RUTA 1 km. 48;
2016;29/06/2016;07:31:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;M;0;CAMION;AVENIDA LUIS BATLLE BERRES esq. CAMINO PAURU;561355
2016;30/06/2016;04:40:00;MALDONADO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;20;M;0;;ITUZAINGO E/ SARANDI Y ROMAN GUERRA;686579
2016;30/06/2016;07:30:00;SALTO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;29;M;0;;AVENIDA APOLON DE MIRBEK esq. GRITO DE ASENCIO;408554
2016;30/06/2016;13:00:00;LAVALLEJA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;17;M;1;;JOSE ELLAURI esq. CLAUDIO WILLIMAN;662120
2016;07/02/2016;13:47:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;0;CAMION;JUAN JACOBO ROUSSEAU esq. HABANA;579069
2016;07/02/2016;23:30:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;18;M;1;;CAMINO MALDONADO esq. RAFAEL;580249
2016;07/04/2016;07:36:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;40;M;0;CAMION;CADIZ  esq. REPUBLICA DE COREA;577285
2016;07/06/2016;13:00:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;61;F;0;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON esq. AVENIDA LEZICA;571080
2016;07/07/2016;14:00:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;28;M;0;OMNIBUS;ACCESOS A MONTEVIDEO km. 3;
2016;07/07/2016;14:54:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;53;M;0;CAMIONETA;RUTA 11 km. 162;
2016;07/07/2016;15:30:00;FLORIDA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;39;M;0;CAMION;RUTA 5 km. 141;
2016;07/07/2016;21:20:00;MONTEVIDEO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;27;M;0;;RUTA 5 esq. CAMINO FAUQUET;567111
2016;07/08/2016;21:52:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;24;F;0;MOTO;RUTA INTERBALNEARIA km. 26;
2016;07/09/2016;00:10:00;SAN JOSE;NACIONAL;DESPISTE;AUTO;PASAJERO;8;M;1;;RUTA 1 km. 94;
2016;07/12/2016;22:58:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;27;M;0;AUTO;Av. J.P.VARELA esq. Av. D.A.LARRA—AGA;577487
2016;13/07/2016;00:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;53;M;1;MOTO;MINAS esq. CONSTITUYENTE;574938
2016;13/07/2016;18:35:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;75;F;1;MOTO;GERONIMO PICCIOLI esq. MANUEL CALLEROS;578901
2016;14/07/2016;22:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;54;M;11;CAMIONETA;FLORENCIA esq. CAMINO MALDONADO;581107
2016;15/07/2016;06:59:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;37;F;0;CAMION;RUTA 5 km. 8;
2016;17/07/2016;04:10:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;20;M;4;AUTO;CAMINO VECINAL Nro. S/N;767659
2016;20/07/2016;23:35:00;PAYSANDU;DEPARTAMENTAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;26;M;15;;CAMINO A CASABLANCA esq. IGUALDAD;396229
2016;22/07/2016;09:25:00;LAVALLEJA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;33;F;0;CAMION;RUTA 8 KM 124;
2016;23/07/2016;06:58:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;16;F;0;MOTO;LOS CEIBOS esq. RUTA 8;590822
2016;23/07/2016;07:45:00;LAVALLEJA;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;21;M;5;;DIECIOCHO DE JULIO esq. FRANCISCO DE LEON;672041
2016;24/07/2016;01:00:00;ARTIGAS;DEPARTAMENTAL;COLISION CON OBSTACULO EN CALZADA;MOTO;CONDUCTOR;29;M;0;;Calpica esq. RUTA 3;436296
2016;24/07/2016;07:40:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;71;M;13;AUTO;AV.GIANNATTASIO ESQ. ARTIGAS;594904
2016;24/07/2016;11:50:00;FLORIDA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;59;M;0;AUTO;RUTA 5 km. 143;
2016;24/07/2016;20:46:00;CANELONES;NACIONAL;DESPISTE;MOTO;CONDUCTOR;46;M;0;;RUTA 74 km. 30;
2016;25/07/2016;21:13:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;20;F;2;MOTO;AVENIDA GENERAL RONDEAU esq. PANAMA;573744
2016;26/07/2016;11:45:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;52;M;1;CAMION;RUTA 5 km. 20;568254
2016;27/07/2016;00:15:00;RIVERA;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;52;M;0;;RUTA 27 km. 86;
2016;29/07/2016;02:49:00;CANELONES;NACIONAL;ATROPELLO DE ANIMALES;AUTO;CONDUCTOR;53;M;0;;RUTA 64 km. 12;
2016;29/07/2016;13:25:00;TACUAREMBO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;F;0;CAMION;DIECIOCHO DE JULIO esq. MANUEL RODRIGU…Z CORREA;595470
2016;29/07/2016;16:41:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;CAMIONETA;RUTA 5 km. 11.800 esq. CAMINO LUIS EDUARDO PEREZ;567791
2016;29/07/2016;19:15:00;TACUAREMBO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;77;F;1;MOTO;RUTA 5 km. 393;600297
2016;29/07/2016;23:10:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;OMNIBUS;AV. GRAL. EUGENIO GARZON esq. TANGARUPA;571155
2016;08/05/2016;19:35:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;48;M;0;;CAMINO CARRASCO esq. CAMINO PAVIA;583386
2016;08/06/2016;06:55:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;22;M;0;AUTO;RUTA 8 VIEJA km. 35;
2016;08/06/2016;10:50:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;0;CAMIONETA;CAMINO REPETTO esq. DOMINGO MORA;583027
2016;08/06/2016;20:50:00;MALDONADO;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;19;M;0;;RUTA 9 km. 86;
2016;08/07/2016;15:30:00;DURAZNO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;18;M;0;;WINSTON CHURCHILL esq. JOSE PEDRO VARELA;544271
2016;08/09/2016;06:32:00;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO EN CALZADA;MOTO;CONDUCTOR;46;M;0;;AVENIDA GENERAL SAN MARTIN esq. IRMA CAMACHO;576095
2016;08/09/2016;06:45:00;SALTO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;54;M;0;OMNIBUS;RUTA 31 km. 97;
2016;08/09/2016;06:45:00;SALTO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;78;M;0;OMNIBUS;RUTA 31 km. 97;
2016;08/09/2016;13:00:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;69;M;1;CAMIONETA;RUTA 77 km 20;
2016;08/11/2016;09:04:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;48;M;0;AUTO;TORRES GARCIA esq. LUIS ALBERTO DE HERRERA;571977
2016;08/12/2016;08:20:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;69;M;0;CAMIONETA;AVENIDA SAYAGO esq. CAMINO GENERAL MAXIMO SANTOS;572224
2016;08/12/2016;17:30:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;75;M;0;CAMIONETA;RUTA 5 km. 11.800 esq. CAMINO LUIS EDUARDO PEREZ;567859
2016;13/08/2016;18:20:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;27;M;0;MOTO;FRANSISCO DE PONGA esq. ZORRILLA DE SAN MARTIN;571411
2016;14/08/2016;10:30:00;CANELONES;DEPARTAMENTAL;CAIDA;BICICLETA;CONDUCTOR;83;M;1;;JAVIER DE VIANA esq. AVENIDA CENTENARIO;571313
2016;14/08/2016;16:16:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;32;F;0;CAMION;RAMBLA SUD AMERICA esq. COLOMBIA;573498
2016;16/08/2016;06:04:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;31;M;0;CAMIONETA;EJIDO esq. GALICIA;574232
2016;16/08/2016;12:02:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;1;F;0;OMNIBUS;RUTA 8 km. 26;591411
2016;16/08/2016;20:51:00;CANELONES;NACIONAL;DESPISTE;MOTO;CONDUCTOR;26;M;1;;RUTA 5 km. 26;569721
2016;18/08/2016;19:00:00;FLORES;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;59;F;0;CAMION;RUTA 23 km. 201;
2016;21/08/2016;03:30:00;LAVALLEJA;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;14;F;0;;AV. VARELA ESQ. INTENDENTE MALDONADO;662875
2016;24/08/2016;07:30:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;20;M;0;CAMION;RUTA 16 km. 3;
2016;24/08/2016;14:25:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;M;0;CAMIONETA;RUTA 75 km. 38;
2016;24/08/2016;18:15:00;SAN JOSE;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;73;M;10;MOTO;MANUEL D RODRIGUEZ esq. CARLOS LARRIERA;526892
2016;25/08/2016;16:50:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;66;F;0;CAMIONETA;ACCESOS A MONTEVIDEO km 1;
2016;27/08/2016;19:35:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;2;AUTO;AVENIDA JOSE BELLONI esq. RINALDI;578558
2016;28/08/2016;06:00:00;SORIANO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;19;M;0;;ANGEL CERIANI esq. GILBERTO COSTA;455034
2016;28/08/2016;09:26:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;39;M;0;CAMIONETA;MANUEL MELENDEZ esq. AVENIDA BOLIVIA;570364
2016;09/01/2016;05:27:00;MONTEVIDEO;NACIONAL;CAIDA;MOTO;CONDUCTOR;41;M;0;;RUTA 6 km. 18;
2016;09/02/2016;15:30:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;77;M;8;CAMIONETA;AV. MARIO FERREIRA esq. CENTRAL;618564
2016;09/04/2016;05:30:00;TACUAREMBO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;29;M;3;;CALLE 6 esq. CALLE 20;577344
2016;09/04/2016;05:30:00;SORIANO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;35;M;1;CARRO;PASO MORLAN esq. UTE 35;387543
2016;09/05/2016;18:51:00;PAYSANDU;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;71;M;0;CAMIONETA;RUTA 3 km. 334;
2016;09/05/2016;20:25:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;21;M;1;CAMIONETA;RUTA 1 km. 29;
2016;09/06/2016;06:48:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;46;F;0;AUTO;RAMBLA REPUBLICA DE MEXICO esq. COIMBRA;583551
2016;09/06/2016;06:48:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;29;M;0;AUTO;RAMBLA REPUBLICA DE MEXICO esq. COIMBRA;583551
2016;09/06/2016;21:25:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;32;M;0;CAMION;RUTA 9 km. 138;
2016;09/06/2016;21:25:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;29;F;0;CAMION;RUTA 9 km. 138;
2016;09/08/2016;20:40:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;21;F;0;CAMION;RUPERTO PEREZ esq. CAMAMBU;569507
2016;09/08/2016;20:40:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;0;CAMION;RUPERTO PEREZ esq. CAMAMBU;569507
2016;09/08/2016;23:50:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;37;M;3;AUTO;BATLLE Y ORDO—EZ esq. EDUARDO ACEVEDO;687011
2016;09/09/2016;19:20:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;41;M;0;CAMIONETA;RUTA 6 km. 173;
2016;09/11/2016;15:00:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;33;M;0;;EDUARDO PAZ AGUIRRE esq. JOSE LLUPES;568053
2016;13/09/2016;19:35:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;NA;M;3;AUTO;AVENIDA BRASIL esq. JOSE ELLAURI;577447
2016;15/09/2016;19:20:00;MALDONADO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;34;M;0;;PERIMETRAL NUEVA A 300 MTS CALLE  ZITARROSA;687258
2016;16/09/2016;17:00:00;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;3;CAMI”N;AVENIDA MANUEL ORIBE esq. GENERAL JOSE G. ARTIGAS;640366
2016;16/09/2016;17:30:00;CERRO LARGO;NACIONAL;DESPISTE;AUTO;PASAJERO;39;M;1;;RUTA 8 km. 437;
